"PISA_math_change","PISA_sci_change","PISA_read_change","PISA_math_change_3","PISA_sci_change_3","PISA_read_change_3","PISA_math_new_3","PISA_sci_new_3","PISA_read_new_3","GDP_1","GDP_growth_1","GDP_capita_1","GDP_capita_growth_1","Trade_change","Life_expectancy_change","Gross_capital_formation_change","Govt_expenditure_total_change","Pre_pri_sch_expectancy_change","Pri_sch_expectancy_change","Sec_sch_expectancy_change","Pri_sec_sch_expectancy_change","Gov_ex_change","Gov_ex_percent_GDP_change","Population_change","Pre_pri_enrolment_num_change","Pri_enrolment_num_change","Sec_enrolment_num_change","Ter_enrolment_num_change","Pre_pri_enrolment_ratio_change","Pri_enrolment_ratio_change","Sec_enrolment_ratio_change"
0,0,0,0,0,0,316.047787816667,347.345163761111,334.186662466667,21990970000,2.235684893,3509.528132,1.776331467,-0.0205361090803992,0.00340102730619036,-0.00451520821430501,-0.00664834219161188,0.00588175260113124,-0.0172744239518975,0.0247283333793395,-0.000847543024954872,-0.020907909827017,-0.0373341951970001,0.00440458908106312,-0.00322138787383939,-0.0464282026599873,0.0229031000814622,0.0591492386546448,0.00184134646399205,-0.0155372290585259,0.0267865495992443
0,0,0,0,0,0.133669260125678,316.047787816667,347.345163761111,378.857146382456,22593460000,1.711314783,3589.041296,1.241981649,0.0360932111374235,0.00338949952574917,-0.0389731257509856,0.00410644079943032,0.022337448735475,-0.0230394581923003,0.0548157692704849,0.00819266172357466,0.0468522166712574,0.0182591742533863,0.00451223908983808,0.0197265056735525,-0.0484232660817079,0.0409442123251269,0.0365183091958083,0.0197864940860217,-0.0240012349985053,0.050983927352483
0.192447936486944,0,0,0,0.111265055500292,0,316.047787816667,385.992542684749,378.857146382456,23438240000,2.39746263,3705.579704,1.911840823,-0.0291692208162527,0.00333634531173969,-0.0365540649450363,-0.0165500194506585,0.0246856832439266,-0.0291037091876234,-0.00579493629400724,-0.0193211171092636,0.0231773954217635,0.0354515299514942,0.00463735642914937,0.0221147261777255,-0.0492270043742926,-0.0180550559026507,0.00130635056769452,0.0238701854491345,-0.0311375566327802,-0.003522723340906
0.103506491084968,0,0,0,0,0,316.047787816667,385.992542684749,378.857146382456,24191430000,2.541545026,3805.995686,2.041173722,-0.0197708245300375,0.00328368548666448,-0.023189005363104,-0.0118556166415493,-0.00312989045383413,-0.0307513292602116,-0.0234368645246912,-0.0276391383386827,0.0469020409297311,0.0304756253344076,0.0047649547396018,-0.0119991410779472,-0.0458777699561028,-0.0401769430134707,0.0176013795215919,-0.000328245351846905,-0.0340457532151484,-0.0202915038325274
0,0,0,0,0,0,316.047787816667,385.992542684749,378.857146382456,24979200000,2.252358774,3910.255969,1.740354592,-0.0488657803040575,0.00320388885820029,-0.00308623388946576,-0.0143379603330987,0.0023982532125855,-0.0243439689632387,-0.0221778480166411,-0.0234183350895679,0.00326783449871544,-0.0294165126650749,0.00490409357982547,-0.0057898946343499,-0.0407502623436391,-0.0467174600423037,0.00869027180093202,0.00194593240885223,-0.0278315568934664,-0.0182207833236435
0.180881065310401,0,0.0700228098496824,0.192447936486944,0,0,376.870532413248,385.992542684749,378.857146382456,26020850000,2.412371287,4052.624775,1.89213812,0.0204002550876581,0.00313859368977472,0.0444300827525857,0.0029601071340698,-0.00710102638398593,-0.0348471132568901,-0.036841267599635,-0.0356993851085196,-0.00423342420185199,-0.0323430479358538,0.00503119580538072,-0.0143579160910093,-0.046464899280353,-0.063363867960323,0.0282501174325108,-0.00740728518254211,-0.0365710775853215,-0.0333216472674818
0,0,0,0.103506491084968,0,0,415.879078816667,385.992542684749,378.857146382456,26896660000,2.635146667,4167.730939,2.113347167,0.0178852537576584,0.00307388297288401,0.101609515598075,0.0130747251977923,0.0271018722127458,-0.012743754483415,-0.000367725778973668,-0.0074557241779904,-0.0122090740868704,-0.0414987124848881,0.00510666515135434,0.0202714691270405,-0.0227048516745141,-0.0263291517323775,0.0239268650539859,0.0265997417201927,-0.0137651709858613,0.00228845017991362
-0.104310250842579,0,0,0,0,0,415.879078816667,385.992542684749,378.857146382456,24638720000,-7.943984613,3798.636521,-8.40738699,0.00453787440695425,0.00302342125424085,-0.081243263250662,-0.0096782489902311,NA,NA,NA,NA,NA,NA,0.00517946206857025,NA,NA,NA,NA,NA,NA,NA
-0.0481295453644906,0,0,0.180881065310401,0,0.0700228098496824,491.103729633334,385.992542684749,405.385788303788,NA,NA,NA,NA,-0.0862075111767805,NA,0.0608587433092819,0.0149276755869408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0135013501350133,NA,NA,NA,NA,NA,NA,NA,NA,-0.0102330728951585,NA,NA,NA,NA,NA,NA,NA
0,0,0,NA,NA,NA,NA,NA,NA,50642880.77,NA,202.6274483,NA,NA,0.0151210619799945,NA,NA,NA,NA,NA,NA,NA,NA,0.00960455277497309,NA,NA,NA,NA,NA,NA,NA
-0.267325315505664,-0.203828641443756,-0.284511460069963,NA,NA,NA,520.571148079167,484.810887174713,509.295576523333,36731422.85,5.769420503,138.9394517,-0.007349413,NA,0.015931852192932,NA,NA,NA,NA,NA,NA,NA,NA,0.0328498222993636,NA,NA,NA,NA,NA,NA,NA
0.195573313095691,0.0362391417120315,0.187185251047654,0,0,0,520.571148079167,484.810887174713,509.295576523333,44294647.73,2.201675946,155.6174781,-5.075720494,NA,0.0156820087474789,NA,NA,NA,NA,NA,NA,NA,NA,0.0577964141816276,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,484.810887174713,509.295576523333,44442456.95,5.004387196,144.1963121,-3.02575286,NA,0.0144358419420335,NA,NA,NA,-0.0140641653408301,NA,NA,NA,NA,0.0766187295271093,NA,0.0208768736376098,NA,NA,NA,-0.014064615867818,NA
-0.306916975114464,-0.131594932003714,-0.22750080708566,-0.267325315505664,-0.203828641443756,-0.284511460069963,381.409301675758,385.992542684749,364.395148439506,50320914.41,1.011381671,151.772907,-6.101220549,NA,0.0126028240883298,NA,NA,NA,0.0701423867603551,NA,NA,NA,NA,0.0828303411446439,NA,0.145130756361715,NA,NA,NA,0.0701431368825548,NA
0.442828584880075,0.151536347326196,0.294499734332909,0.195573313095691,0.0362391417120315,0.187185251047654,456.00278245,399.980581138889,432.604545780702,62118564.85,12.90517887,176.4150588,6.31202125,NA,0.0106214296574643,NA,NA,NA,0.0832545411734279,NA,NA,NA,NA,0.0757480386494747,NA,0.182830010957113,NA,NA,NA,0.0832538498551607,NA
0.0781537958448613,0.212086061263978,0.123628332418475,0,0,0,456.00278245,399.980581138889,432.604545780702,76407396.76,-2.330556357,207.052649,-6.805590374,NA,0.00881189821182952,NA,NA,NA,NA,NA,NA,NA,NA,0.0620294855708908,NA,NA,NA,NA,NA,NA,NA
0,0,0,-0.306916975114464,-0.131594932003714,-0.22750080708566,316.047787816667,347.345163761111,334.186662466667,93345847.73,4.436737362,243.737477,0.631793994,NA,0.00756316843495668,NA,NA,NA,NA,NA,NA,NA,NA,0.0480094740967517,NA,NA,NA,NA,NA,NA,NA
0,0,0,0.442828584880075,0.151536347326196,0.294499734332909,456.00278245,399.980581138889,432.604545780702,100534663.3,2.655262182,254.5355336,-0.462552264,NA,0.00712579028608892,NA,NA,NA,NA,NA,NA,NA,NA,0.0378242006595795,NA,NA,NA,NA,NA,NA,NA
0,0,0,0.0781537958448613,0.212086061263978,0.123628332418475,491.641130814286,484.810887174713,486.086724372222,88265974.58,-1.229178079,217.0723884,-4.058315266,NA,0.00736930505983622,NA,NA,NA,NA,NA,NA,NA,NA,0.0312809251633893,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,491.641130814286,484.810887174713,486.086724372222,112119406.5,-1.758564084,267.4680729,-4.704016641,NA,0.00789896000500193,NA,NA,NA,NA,NA,NA,NA,NA,0.0295193702669377,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,491.641130814286,484.810887174713,486.086724372222,110906032.1,-1.022238878,256.2263358,-4.144935059,NA,0.00858147229114969,NA,NA,NA,NA,NA,NA,NA,NA,0.0309084649058089,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,491.641130814286,484.810887174713,486.086724372222,134707184.4,34.74532003,301.177109,30.39961031,NA,0.00930804715530499,NA,NA,NA,NA,NA,NA,NA,NA,0.0325987385135071,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,491.641130814286,484.810887174713,486.086724372222,136047896.2,11.03321304,294.0705049,7.344881975,NA,0.0097300371732109,NA,NA,NA,NA,NA,NA,NA,NA,0.0332976784266252,NA,NA,NA,NA,NA,NA,NA
-0.262797193690774,-0.177644266740147,-0.312495804327372,0,0,0,491.641130814286,484.810887174713,486.086724372222,100807001.8,16.66883554,210.4095434,12.66005579,NA,0.0098978031705159,NA,NA,NA,NA,NA,NA,NA,NA,0.0343665738061914,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,491.641130814286,484.810887174713,486.086724372222,141853368.3,17.48626373,285.5525482,13.30752276,NA,0.0098406374501992,NA,NA,NA,0.139882056260193,-0.109242328709542,0.0769836921554398,NA,NA,0.0355808117379284,NA,0.0416088002750086,-0.0524094667807243,NA,NA,0.0188418990011957,-0.109243660389767
0.329862483624991,0.275967313668931,0.454536577804646,0,0,0,491.641130814286,484.810887174713,486.086724372222,232463036.4,66.57999722,450.6460023,60.41984022,NA,0.00966583816625232,NA,NA,NA,NA,NA,NA,NA,NA,0.0368818070624382,NA,NA,NA,NA,NA,NA,NA
0,0,0,-0.262797193690774,-0.177644266740147,-0.312495804327372,362.439221333333,398.687012614921,334.186662466667,442337849.5,149.9729635,824.5510831,140.3670241,NA,0.00928024382619571,NA,NA,NA,NA,NA,NA,NA,NA,0.0384183361247101,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,362.439221333333,398.687012614921,334.186662466667,370687618.7,23.77448233,663.7247513,18.89061876,NA,0.0087690431483382,NA,NA,NA,NA,NA,NA,NA,NA,0.03994742688324,NA,NA,NA,NA,NA,NA,NA
-0.131306123854116,-0.24123502323344,-0.112677972470774,0.329862483624991,0.275967313668931,0.454536577804646,481.994323045454,508.711596480952,486.086724372222,621117885.7,25.66401544,1067.643955,20.63780043,NA,0.00817470064476502,NA,NA,NA,NA,NA,NA,NA,NA,0.0410692316295716,NA,NA,NA,NA,NA,NA,NA
-0.0890750505962241,0.0328878631744446,-0.094546377686727,0,0,0,481.994323045454,508.711596480952,486.086724372222,1045998496,18.21377996,1725.557584,13.45250536,NA,0.0074612661311813,NA,NA,NA,NA,NA,NA,NA,NA,0.0416800956862408,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,481.994323045454,508.711596480952,486.086724372222,1461139022,63.37987543,2313.165937,56.78893599,NA,0.00659361420744386,NA,NA,-0.0345926306378284,-0.0113896987366376,-0.0275323231247855,-0.0152389894811639,NA,NA,0.0419598810526497,0.000540702913787924,-0.0208566853482786,0.0323593936976466,NA,-0.033636408804094,-0.0456509872092159,0.00523580599699655
-0.0500847455961223,0,0,-0.131306123854116,-0.24123502323344,-0.112677972470774,418.705516766667,385.992542684749,431.315457825,1806742742,19.46283404,2744.191483,14.61346907,NA,0.0056682745547026,NA,NA,0.127713027457858,0.0407716562560853,-0.0460469897031365,0.0203367263668772,NA,NA,0.0420418983768874,0.203254473399784,0.0695040680322172,-0.043274571359575,NA,0.158476610732142,0.0396563485633475,-0.062190352076368
0.0527254882621642,0,0,-0.0890750505962241,0.0328878631744446,-0.094546377686727,381.409301675758,398.687012614921,390.536143647354,2484745935,13.95525032,3618.544476,9.261755057,NA,0.00483380302719248,NA,NA,NA,-0.0267069895133012,0.0150782923594818,-0.0175109969902973,NA,NA,0.0422976699711556,NA,-0.00110860506900111,0.0688575899843505,NA,NA,-0.0293251906756321,0.0325518598922626
-0.0306938179212086,-0.0390626667004832,-0.0916673293909234,0,0,0,381.409301675758,398.687012614921,390.536143647354,4410764339,37.99872686,6152.131238,32.17060875,NA,0.00416047548291227,NA,NA,NA,-0.0858647472652596,NA,NA,NA,NA,0.0429536562249386,NA,-0.0589233320576604,NA,NA,NA,-0.0897938822183556,NA
0,0,0,-0.0500847455961223,0,0,362.306513833333,398.687012614921,390.536143647354,8217369093,16.74870061,10963.40638,11.67424809,NA,0.0036808227286179,NA,NA,0.0993111269083647,NA,NA,NA,NA,NA,0.0441045402118066,0.0970225004229403,NA,NA,NA,0.0490329153767038,NA,NA
0.0316657610244289,0.0406505870329295,0.0272269800879462,0.0527254882621642,0,0,381.409301675758,398.687012614921,390.536143647354,10086528699,7.704917607,12857.36882,2.904220783,NA,0.00342775003225034,NA,NA,-0.0672753446908753,NA,NA,NA,NA,NA,0.0454509316562266,-0.0281440357776236,NA,NA,NA,-0.0672766357494273,NA,NA
-0.0306938179212086,-0.0390626667004832,-0.026505320260976,-0.0306938179212086,-0.0390626667004832,-0.0916673293909234,369.702394016667,383.113234723333,354.736738328571,13071718759,15.28211392,15908.41119,10.06409587,-0.09533859765577,0.00347113812925857,-0.328690296639276,-0.0410791273491555,0.216936282601519,NA,NA,NA,NA,NA,0.0466435856897943,0.270112662646779,NA,NA,NA,0.216929838722723,NA,NA
0.173563450057365,0.0720214389006764,0.196524975582099,0,0,0,369.702394016667,383.113234723333,354.736738328571,19749893536,17.79910913,22942.6101,12.44132618,0.131195836165574,0.00373366521468576,0.11640195854119,0.0549301976987884,NA,NA,NA,NA,NA,NA,0.0474075074952581,NA,NA,NA,NA,NA,NA,NA
0,0.0506965810317364,-0.0590897985182333,0.0316657610244289,0.0406505870329295,0.0272269800879462,381.409301675758,398.687012614921,364.395148439506,15027795173,1.343356288,16668.1217,-3.237158524,-0.0402418763970215,0.00415739761496666,-0.0690922034774411,-0.116146306695857,NA,NA,NA,NA,NA,NA,0.0476495307824025,NA,NA,NA,NA,NA,NA,NA
0,-0.0482504482711409,0.0628006779235439,-0.0306938179212086,-0.0390626667004832,-0.026505320260976,369.702394016667,383.113234723333,354.736738328571,16314443429,-8.924175889,17288.8426,-12.9827464,-0.0503227120467339,0.00470310513891412,0.430294845504237,0.463548419413843,NA,-0.0221780593763182,NA,NA,NA,NA,0.0473479392221551,NA,0.016251741698418,NA,NA,NA,-0.0272508559587715,NA
0.212661268567916,-0.0521358376414731,0,0.173563450057365,0.0720214389006764,0.196524975582099,433.869217016667,410.70560115,424.451367166667,21357343682,6.52392363,21641.6939,1.858554846,0.183747371232593,0.00529559543819695,-0.0339281617387606,-0.00511778362217816,NA,-0.0100864104742124,NA,NA,NA,NA,0.046628268221238,NA,0.0320807600373709,NA,NA,NA,-0.0115855335043799,NA
-0.297325945401668,0.108488560657612,-0.164246446662337,0,0.0506965810317364,-0.0590897985182333,433.869217016667,431.526970938889,399.3706214,22388344124,8.312871844,21711.15159,3.656596131,-0.209381696637254,0.00580705476250405,-0.157845831058232,-0.122549156318745,NA,-0.0256459214067183,NA,NA,NA,NA,0.0457950551005204,NA,0.0206910334936105,NA,NA,NA,-0.0207712225280171,NA
0,0,0,0,-0.0482504482711409,0.0628006779235439,433.869217016667,410.70560115,424.451367166667,21948834290,-4.133198501,20390.73727,-8.160645827,0.0200920546621598,0.00613102153901147,0.28390260587663,0.135210481568807,-0.0339999366145849,0.00468230200502126,NA,NA,NA,NA,0.0449286773207357,0.00726409495548961,0.059985487382085,NA,NA,-0.0342511417601909,0.0177126002157758,NA
0.173563450057365,0.238085971445944,0.196524975582099,0.212661268567916,-0.0521358376414731,0,526.1363951,389.29312061,424.451367166667,21765453087,0.415066302,19394.08066,-3.68833399,-0.0838406014771449,0.00628908470722012,-0.263440752753875,-0.0175499831018516,NA,NA,NA,NA,NA,NA,0.0438541453523159,NA,NA,NA,NA,NA,NA,NA
0,0,0,-0.297325945401668,0.108488560657612,-0.164246446662337,369.702394016667,431.526970938889,354.736738328571,13185496881,-9.110041149,11283.39805,-12.7113392,-0.0235195896763015,0.00633805303485037,-0.0527498550817126,0.0120968064666402,NA,NA,NA,NA,NA,NA,0.042607252049167,NA,NA,NA,NA,NA,NA,NA
-0.147894389561025,-0.196600092822419,-0.164246446662337,0,0,0,369.702394016667,431.526970938889,354.736738328571,11240808847,-8.816417232,9250.316493,-12.31359342,-0.0527034083276595,0.00628059156856904,-0.139601008950682,0.180924993244416,NA,NA,NA,NA,NA,NA,0.0412483203775185,NA,NA,NA,NA,NA,NA,NA
0.173563450057365,0.244710126384124,0.196524975582099,0.173563450057365,0.238085971445944,0.196524975582099,433.869217016667,534.26748902,424.451367166667,12200913888,-5.667502957,9667.857801,-9.167724698,-0.0634855548611392,0.00617165571226833,-0.323981222578207,0.049250794258499,NA,NA,NA,NA,NA,NA,0.0398872808428778,NA,NA,NA,NA,NA,NA,NA
0.197695581544166,0,0.214336769629511,0,0,0,433.869217016667,534.26748902,424.451367166667,13097012189,-6.236550982,10005.61679,-9.600231963,0.106127970088226,0.00602983729835564,-0.159709316647415,-0.0565080787641457,NA,NA,NA,NA,NA,NA,0.0385309489383869,NA,NA,NA,NA,NA,NA,NA
0,0,0,-0.147894389561025,-0.196600092822419,-0.164246446662337,369.702394016667,429.230451086667,354.736738328571,11417278045,-5.978936905,8419.933336,-9.23893173,0.0118856145775156,0.00587313342863542,-0.109054374327036,-0.00336988393251816,NA,NA,NA,NA,NA,NA,0.0372210481608176,NA,NA,NA,NA,NA,NA,NA
-0.198596736641834,-0.209775324919944,-0.12189465481787,0.173563450057365,0.244710126384124,0.196524975582099,433.869217016667,534.26748902,424.451367166667,10021856754,-4.893356474,7143.238705,-8.079632568,-0.0881843319759902,0.00570185952535869,-0.38322019593211,0.0530143270053717,NA,NA,NA,NA,NA,NA,0.0359258472666378,NA,NA,NA,NA,NA,NA,NA
0.24988677344721,0.191973725967945,0.110349053760709,0.197695581544166,0,0.214336769629511,519.643244188889,534.26748902,515.42690207,NA,NA,NA,NA,-0.0500550075754406,NA,-0.311285916745499,0.160119025830344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00699621766982226,NA,NA,NA,NA,NA,NA,NA,NA,0.0283666955680376,NA,NA,NA,NA,NA,NA,NA
0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00662194142295751,NA,NA,NA,NA,NA,NA,NA,NA,0.0288189720113223,NA,NA,NA,NA,NA,NA,NA
0,0,0,NA,NA,NA,363.70947335,371.66230385,350.09566625,NA,NA,NA,NA,NA,0.00625485290311462,NA,NA,NA,NA,NA,NA,NA,NA,0.0293817056318548,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,363.70947335,371.66230385,350.09566625,NA,NA,NA,NA,NA,0.00585158828824958,NA,NA,NA,NA,NA,NA,NA,NA,0.0295053235922594,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,363.70947335,371.66230385,350.09566625,NA,NA,NA,NA,NA,0.00554052038272206,NA,NA,NA,NA,NA,NA,NA,NA,0.0292856338337552,NA,NA,NA,NA,NA,NA,NA
0.383559837314251,0.345421991714076,0.397377069722536,0,0,0,363.70947335,371.66230385,350.09566625,NA,NA,NA,NA,NA,0.00538283849365302,NA,NA,NA,NA,NA,NA,NA,NA,0.029254315739731,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,363.70947335,371.66230385,350.09566625,NA,NA,NA,NA,NA,0.00535401867582888,NA,NA,NA,NA,NA,NA,NA,NA,0.0294870614918982,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,363.70947335,371.66230385,350.09566625,NA,NA,NA,NA,NA,0.00547227172659614,NA,NA,NA,NA,NA,NA,NA,NA,0.0296109808072219,NA,NA,NA,NA,NA,NA,NA
0,0,0,0.383559837314251,0.345421991714076,0.397377069722536,503.213819777778,500.042637090909,489.215656226984,NA,NA,NA,NA,NA,0.00571357077320864,NA,NA,NA,NA,NA,NA,NA,NA,0.0303687191763015,NA,NA,NA,NA,NA,NA,NA
-0.207161017298988,-0.0202341906046935,-0.0236149346438593,0,0,0,503.213819777778,500.042637090909,489.215656226984,NA,NA,NA,NA,NA,0.00605432303545514,NA,NA,NA,NA,NA,NA,NA,NA,0.030331355089176,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,503.213819777778,500.042637090909,489.215656226984,NA,NA,NA,NA,NA,0.00657433741395661,NA,NA,NA,NA,NA,NA,NA,NA,0.0273490637964635,NA,NA,NA,NA,NA,NA,NA
0.261290150735575,0,0,0,0,0,503.213819777778,500.042637090909,489.215656226984,NA,NA,NA,NA,NA,0.0071865850412563,NA,NA,NA,NA,NA,NA,NA,NA,0.0208345057775765,NA,NA,NA,NA,NA,NA,NA
0,0,0,-0.207161017298988,-0.0202341906046935,-0.0236149346438593,398.967532953704,489.924679061538,477.662860478431,NA,NA,NA,NA,NA,0.0080500894454383,NA,NA,NA,-0.124684092796181,NA,NA,NA,NA,0.0123309105072248,NA,-0.0983237875863786,NA,NA,NA,-0.124685669639029,NA
0,0,0,0,0,0,398.967532953704,489.924679061538,477.662860478431,477101651.6,NA,211.3320034,NA,NA,0.00911510849399044,NA,NA,NA,-0.0791998631535842,NA,NA,NA,NA,0.00341132524562206,NA,-0.0585316176026375,NA,NA,NA,-0.0791977927887441,NA
-0.265317486352164,-0.123884814480324,-0.257349131198386,0.261290150735575,0,0,503.213819777778,489.924679061538,477.662860478431,467872714.8,13.4547625,208.9994799,14.41576465,NA,0.010091926458833,NA,NA,NA,0.42729596144969,NA,NA,NA,NA,-0.0038661147091501,NA,0.383024558380009,NA,NA,NA,0.576725068532572,NA
0.0222599297430976,-0.0711586011533439,-0.156097448743191,0,0,0,503.213819777778,489.924679061538,477.662860478431,531688311.7,21.22141119,239.6680867,22.32492123,0.810306663749882,0.0109803145711742,1.17581943780629,0.059032406017038,0.0602796241118497,0.0886283140465881,NA,NA,NA,NA,-0.00840274344922652,0.0882216375174122,0.222854112812355,NA,NA,0.0602121359356808,0.182546937100226,NA
0,0,0,0,0,0,503.213819777778,489.924679061538,477.662860478431,578015625,2.858379059,262.2305348,3.521429964,0.0864371591387472,0.0116634050880626,0.479104221058197,0.0969126857514736,0.0841980112408127,0.233684645288447,0.190833057303743,0.220645610073292,NA,NA,-0.00902160521677136,0.101976959180771,0.122536478546495,0.0913624805184152,NA,0.0841598284464197,0.0867388806827507,0.074572990258161
0,0,0,-0.265317486352164,-0.123884814480324,-0.257349131198386,369.702394016667,429.230451086667,354.736738328571,693535954.2,9.258838563,315.7506824,9.644844175,-0.0501358265554944,0.0119931909625504,-0.103459405275818,0.0365699797657637,0.0303060512411524,0.0503886782589797,0.0846493515524494,0.060559384536606,NA,NA,-0.00640452932930045,0.036654620547238,0.082994123583407,0.0968823281823101,NA,0.0303512465904198,0.0513782198900865,0.0629236217425137
0,0,0,0.0222599297430976,-0.0711586011533439,-0.156097448743191,377.931943333333,398.687012614921,299.3632385,686490090.1,7.908684578,312.724395,7.971359539,0.107240883085973,0.0118892881718786,0.224192632356356,-0.0164183194435786,0.0237058538945332,0.0355354501762793,-0.0742540614702074,0.00219605644332309,NA,NA,-0.00351960918637052,0.0184262948207171,0.0777485988933821,0.0988501966588551,-0.0372967803634045,0.0236748911465892,0.0504101516639209,0.0468754417994839
0,0,0,0,0,0,377.931943333333,398.687012614921,299.3632385,745526154.9,1.772583091,337.8865923,1.253812238,-0.0103135754979691,0.011522913597038,0.133800992604898,-0.0124239567084964,-0.0711720226843101,-0.0283329868432776,0.20969417435386,0.0384361353287644,NA,NA,-0.000585031213805462,-0.0900977995110024,-0.00408728927500259,0.111059838866579,NA,-0.071134476657139,-0.00877913643448776,0.0729777661061516
0.278920702630734,0.216018761170373,0.595596249131408,0,0,0,377.931943333333,398.687012614921,299.3632385,688921325.7,0.013480096,307.9099092,-1.371029113,-0.177509428305293,0.0109994771046537,0.0321645826127206,0.0580943098494476,NA,NA,NA,NA,NA,NA,0.00512623344155534,NA,NA,NA,NA,NA,NA,NA
-0.336147722325868,-0.177644266740147,-0.373275037125232,0,0,0,377.931943333333,398.687012614921,299.3632385,706370815.6,-3.141985903,308.1341868,-5.465863683,0.0140282804115016,0.0105288434896651,0.409681250281252,0.0722009184895756,NA,NA,NA,NA,NA,-0.109644660306003,0.0140375955388609,NA,NA,NA,0.290051679586563,NA,NA,NA
0,0,0,0,0,0,377.931943333333,398.687012614921,299.3632385,752368495.5,8.755435528,316.8239534,4.985964341,-0.29480676739357,0.0103460251887327,-0.516705410727973,-0.16169214296201,0.0562805368297359,0.107867965601224,0.114998824543531,0.110396573929396,NA,NA,0.0245869657035718,0.0262498920645886,0.129705340067109,0.171726187897013,0.0353029544316475,0.0520487127491289,0.13019855263434,0.118010669974624
0,0,0,0.278920702630734,0.216018761170373,0.595596249131408,483.344986514465,484.810887174713,477.662860478431,729321366.7,3.005429192,293.9556724,-1.409375668,0.061597895373871,0.0106923814520651,0.602991847603628,0.0128484268878566,0.069676210550969,-0.00540108070250533,-0.00679094774572163,-0.00589634823986105,NA,NA,0.0359036056282978,0.0463609591922592,0.00929239274044489,0.0511430452114874,0.331318016928658,0.0637151469480029,0.0123700655304336,-0.00115411284375942
0,0,0,-0.336147722325868,-0.177644266740147,-0.373275037125232,320.8696702,398.687012614921,299.3632385,870247703.2,-2.655515925,334.5855715,-7.143403191,0.0628265664681011,0.0113847916368324,-0.1619849323383,0.0171432063916361,0.0573649351360229,0.112503147975638,0.00686391579319799,0.0748917892058454,NA,-0.038936401432371,0.044778294048735,0.0250080411707945,0.105751428734043,0.0745757226084264,0.00036330608537693,0.0590264248521128,0.1263995777897,0.0263414535213878
0,0,0,0,0,0,320.8696702,398.687012614921,299.3632385,1109054005,1.451735566,407.769077,-2.981009491,-0.0337163317924682,0.0122300884955753,-0.101694771453693,0.0529012927526808,0.201894704146607,0.101112952356672,-0.00470873487889945,0.0658241866092839,NA,NA,0.0483322034390167,0.173452577076959,0.0878684017706296,0.0559837090680513,NA,0.204181805258823,0.109948163429431,0.0179209162609386
0,0,0,0,0,0,320.8696702,398.687012614921,299.3632385,1098425901,2.574449551,388.5959475,-1.302738235,-0.114000344165502,0.0129565840779144,-0.23662778888239,-0.0440846671651403,0.250118447689193,0.0632997546969839,0.171101990379099,0.0968715082263267,NA,NA,0.0456867487667115,0.239470517448857,0.0436906309229917,0.203698077173488,NA,0.259571550092877,0.0687917229929943,0.0170865364349341
0.129552759247773,0,0.116324984126823,0,0,0,320.8696702,398.687012614921,299.3632385,1211161880,-0.969217111,415.0360305,-4.076212654,-0.0680923300361523,0.0133777532279224,0.00377625551458299,-0.0340572660369032,0.673167034178611,0.033591314125246,0.0853670485378354,0.0508077440178827,NA,NA,0.0392881396189356,0.685221143473571,0.00670672032042923,0.117553728544642,NA,0.68916037604524,0.0359094651593062,0.100535461290713
0,0,0.168616786692699,0,0,0,320.8696702,398.687012614921,299.3632385,1317974491,1.426822211,439.8321034,-1.224523811,-0.259306400784137,0.0132863202003168,-0.327360206164027,-0.116369169118758,0.105123347473333,-0.0057117223794181,0.0443139719387668,0.0114674304465824,NA,NA,0.0323866444449083,0.138426577902957,-0.0350955731208544,0.0499760306807287,NA,0.118826964062495,-0.00459253775521987,0.053260178806577
